鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中山區,房地(土地+建物),民權西路61~90號,15.61,都市：其他:第三種商業區。,,,1091017,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061031,199.39999999999998,0,0,0,無,有,69670000,349398,,0.0,0,毛胚屋;,RPQNMLTLIIPFFCA28DA,119.24,6.26,8.34,有,
中山區,房地(土地+建物),長安東路二段121~150號,14.04,都市：其他:第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區及第參之貳種住宅區)。,,,1091227,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0670121,157.38,5,0,2,有,有,25000000,158851,,0.0,0,陽台外推;其他增建;,RPSQMLLLJHGGFCA17DA,112.92,0.0,20.12,有,147
中山區,房地(土地+建物),松江路301~330號,6.86,都市：其他:第三種商業區(原屬第參之貳種住宅區於七十九年九月十三日變更為第貳種商業區又於八十四年九月二十七日調整為第參種商業區(均應依前述都市計畫說明書圖規定辦理))。,,,1100122,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0661208,70.2,2,1,1,有,有,16280000,231909,,0.0,0,,RPXQMLMLJHGGFCA77DA,53.76,0.0,5.5,有,
內湖區,房地(土地+建物),行善路25巷1~30號,47.79,都市：其他:住宅區(供拆遷安置專案住宅使用)。,,,1100104,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,125.61000000000001,3,2,1,有,有,19000000,151262,,0.0,0,陽台外推;,RPOTMLMLJHGGFCA17DA,75.04,0.0,7.06,有,
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,25.29,都市：其他:第三種住宅區。,,,1091020,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,152.78,3,2,2,有,有,24700000,168770,坡道機械,16.5,1700000,,RPWPMLPLJHGGFCA87DA,90.58,0.63,8.15,有,
中山區,房地(土地+建物),民生東路一段61~90號,6.19,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100112,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670429,29.61,1,1,1,有,無,5100000,172239,,0.0,0,陽台外推;,RPQNMLTKJHGGFCA37DA,22.01,0.0,3.6,無,148
中正區,房地(土地+建物)+車位,仁愛路二段8巷1~30號,26.95,都市：其他:第二種商業區。,,,1091217,土地2建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060411,343.57,3,2,2,有,有,95700000,355644,坡道平面,88.54,5000000,,RPQNMLNJKHGGFBA66DA,146.71,7.91,14.19,有,
萬華區,房地(土地+建物),環河南路一段1~30號,4.15,都市：其他:第四種商業區。,,,1091231,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720624,40.17,0,1,1,有,有,5600000,139408,,0.0,0,其他增建;,RPPOMLOJKHGGFBA76DA,29.26,0.0,3.32,有,
萬華區,房地(土地+建物)+車位,西園路一段91~120號,12.92,都市：其他:第三種商業區。,,,1100102,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860808,117.82,2,2,1,有,有,12650000,107367,升降平面,43.09,0,陽台外推;其他增建;,RPXNMLMJKHGGFBA27DA,47.33,6.75,8.2,有,149
大同區,房地(土地+建物),哈密街70巷1~30號,24.25,都市：其他:第三種住宅區。,,,1091221,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,77.17,4,2,1,有,無,10750000,139303,,0.0,0,其他增建;,RPPPMLMJKHGGFBA66DA,77.17,0.0,0.0,無,150
